TransactionID,CustomerID,Date,Category,Gender,Age,Location,Quantity,Sales,Profit,Channel
TXN-2024-000139,CUST-0255,08/12/2024,Men's,male,65,St. John's / nl,2,28.86,13.07,Online
TXN-2023-000063,CUST-0318,2023-11-26,Men's,Male,29,Hamilton (Ontario),1,9.58,5.17,Online
TXN-2024-000472,CUST-0074,2024-07-28,Wallflower & Air Freshener,MALE,18,Laval / Quebec,1,22.1,6.18,Online
TXN-2023-000648,CUST-0277 ,2023-07-28,Wallflower & Air Freshener,U,32,Quebec - Laval,3,81.67,33.89,Store
TXN-2024-000129,CUST-0195,24-Apr-2024,Men's,MALE,41,"Sherbrooke, Quebe",1,21.5,5.09,Online
TXN-2024-000543,CUST-0083,23-Oct-2024,Hand Soap & Sanitizer,male,18,"Surrey, bc",-1,-4.59,-1.16,Online
TXN-2023-000521,CUST-0195,2023.01.20,Men's,M,17,Mississauga-Ontari,1,CAD 35.99,15.17,Online
TXN-2024-000839,CUST-0090,2024.06.23,Candles,Female,,Richmond BRITISH COLUMBIA,2,83.26,39.4,Store
TXN-2023-000484,CUST-0308,08/01/2023,Candles,male,36,Sherbrooke (Quebec),-2,CAD -62.40,-24.9,Store
TXN-2023-000065,CUST-0295,25-Jun-2023,Wallflower & Air Freshener,FEMALE,39,"Gatineau,QUEBEC",1,11.77,"5,21",Store
TXN-2023-000813,CUST-0095,15-Sep-2023,Men's,Female,63, Lethbridge (Alberta) ,2,CAD 14.64,$5.48,Store
TXN-2024-000015,CUST-0057,11-May-2024,Body Care,N/A,58,"Montreal,Quebe",2,—,21.69,Store
TXN-2024-000157,CUST-0270,16-Feb-2024,Wallflower & Air Freshener,M,68,Surrey  BRITISH COLUMBIA,3,63.9,21.09,Store
TXN-2023-000041,CUST-0036,09/18/2023,Hand Soap & Sanitizer,female,74,Mississauga  on,6, 54.03 CAD ,—,Store
TXN-2024-000493,CUST-0287,11-Apr-2024,Hand Soap & Sanitizer,Prefer not to say,32,Mississauga Ontario,1,6.77,$1.96,Store
TXN-2024-000380,CUST-0168 ,17-Dec-2024,Wallflower & Air Freshener,F,64,Markham  Ontario,2,54.21,26.56,Store
TXN-2023-000188,CUST-0078 ,2023-10-19,Hand Soap & Sanitizer,FEMALE,52,Red Deer (ALBERTA),2,35.7,$4.59,Online
TXN-2023-000764,CUST-0024,2023.10.28,Wallflower & Air Freshener,male,75,London (ON),1,13.66,7.15,Store
TXN-2024-000217,CUST-0054,14/03/2024,Candles,F,66, Ontario - London ,6,173.7,59.09,Online
TXN-2024-000792,CUST-0257,"Sep 16, 2024",Candles,female,45,"Sherbrooke, QC",2,$65.19,27.24,Online
TXN-2024-000053,CUST-0099,05/14/2024,Body Care,male,21,Moncton New Brunswic,2,N/A,5.61,Online
TXN-2023-000879,CUST-0208,13/01/2023,Body Care,FEMALE,33, Ottawa-Ontario ,2,29.85,$14.34,Online
TXN-2023-000338,CUST-0287,2023.10.24,Body Care,Female,22,"Kitchener,Ontario",1,22.29,7.8,Store
TXN-2024-000749,CUST-0239,27-Jan-2024,Body Care,Female,69,"Montreal,Quebe",1,$14.33,4.81,Store
TXN-2023-000720,CUST-0164," Sep 20, 2023  ",Body Care,female,67,Sherbrooke (QUEBEC),1,$9.04,$4.19,Online
TXN-2024-000725,CUST-0212,11-Apr-2024,Hand Soap & Sanitizer,Male,60,Toronto / Ontari,1,7.16,3.18,Store
TXN-2023-000296,CUST-0092,2023.11.03,Body Care,N/A,48,London / Ontario,2,CAD 61.55,$22.00,Online
TXN-2023-000702,CUST-0180,2023.10.21,Candles,N/A,52,"Red Deer, ALBERTA",1,29.21,8.44,Online
TXN-2024-000252,CUST-0299,2024-01-05,Candles,M,55,Brampton  Ontario,2,CAD 48.85,26.72,Online
TXN-2023-000727,CUST-0312,04-Oct-2023,Body Care,Prefer not to say,46,"Richmond, BRITISH COLUMBIA",2,CAD 53.81,21.98,Online
TXN-2024-000462,CUST-0096,2024-10-23,Hand Soap & Sanitizer,female,62,Gatineau  QUEBEC,3, 31.85 CAD ,CAD 13.07,Online
TXN-2023-000456,CUST-0028,06/11/2023,Candles,Female,22," Lethbridge,ab ",1,37.81, 20.13 CAD ,Store
TXN-2023-000846,cust-0167,21/07/2023,Men's,male ,45, Victoria bc,1,20.43,11.84,Online
TXN-2024-000816,CUST-0226,"Apr 23, 2024",Candles,Male,41,"Laval,Quebec",1,35.59,"15,39",Store
TXN-2023-000863,Cust-0187,2023-06-29,Men's,U,14,Toronto  Ontario,2,42.53,19.07,Store
TXN-2024-000270,CUST-0294,"Aug 04, 2024",Body Care,Prefer not to say,66,Hamilton-Ontari,1,19.96,N/A,Online
TXN-2024-000202,CUST-0228,11-Jan-2024,Candles,FEMALE,29,London / on,1,20.06,$8.99,Online
TXN-2023-000162,CUST-0272,"Nov 23, 2023",Men's,FEMALE,57, Kitchener ON ,1,CAD 48.48,$25.24,Online
TXN-2024-000556,CUST-0277,2024-10-08,Hand Soap & Sanitizer,female,22,Richmond  BritishColumbia,6,N/A,,Online
TXN-2024-000730,CUST-0086,2024-02-30,Wallflower & Air Freshener,female,29,"Laval, Quebec",4,67.02,34.35,Online
TXN-2024-000402,CUST-0312,2024-02-30,Men's,female,25,Markham-Ontario,1,32.68,$11.81,Store
TXN-2024-000703,CUST-0192,23-Jan-2024,Candles,F,44,"Saskatoon, SK",1,16.79,$6.68,Store
TXN-2023-000477,CUST-0207,2023.01.14,Men's,F,72,Sherbrooke / qc,1,$7.61,1.96,Store
TXN-2024-000822,CUST-0291,12/28/2024,Body Care,female,72,"Markham, ONTARIO",2,12.33,5.02,Online
TXN-2024-000772,CUST-0159,"Jun 03, 2024",Wallflower & Air Freshener,Female,25,Calgary-ab,6,206.42,—,Online
TXN-2024-000106,CUST-0145,2024-06-27,Hand Soap & Sanitizer,Female,34,Brampton / Ontario,3,16.92,8.27,Online
TXN-2023-000566,CUST-0153,2023-05-27,Candles,Male,69,"Sherbrooke, QC",1,33.68,18.11,Online
TXN-2023-000390,CUST-0074,2023.03.16,Candles,F,66,Richmond-BritishColumbia,1,52.85,23.84,Store
TXN-2023-000002,CUST-0303,2023-01-22,Body Care,,49,Vaughan / ON,1,21.08, 8.61 CAD ,Online
TXN-2023-000938,CUST-0216,2023-12-21,Men's,MALE,37,"Longueuil, Quebec",1,17.11,6.96,Online
TXN-2023-000382,CUST-0166,04/15/2023,Hand Soap & Sanitizer,Female,34, Gatineau  Quebec ,1, 5.53 CAD ,CAD 2.77,Online
TXN-2023-000562,CUST-0162,"Mar 19, 2023",Wallflower & Air Freshener,M,twenty,Kitchener Ontario,1,CAD 5.59,2.07,Store
TXN-2023-000081,CUST-0289,"Sep 08, 2023",Body Care,male,54,Ontari - Markham,1,$4.92,2.09,Store
TXN-2023-000206,CUST-0083,"Jun 26, 2023",Body Care,Female,29,"Burnaby,British Columbi",2,27.97,7.08,Online
TXN-2023-000035,CUST-0030,14-Jul-2023,Candles,female,61,"Laval, QC",5,152.54,CAD 56.00,Store
TXN-2024-000776,CUST-0167,04/23/2024,Body Care,FEMALE,74," Richmond,BRITISH COLUMBIA ",2,10.68,CAD 5.45,Store
TXN-2023-000509,CUST-0106,05/17/2023,Candles,MALE,40,Richmond British Columbia,2,$24.07,7.85,Store
TXN-2024-000428,CUST-0299,2024-12-11,Body Care,F,31,London / ON,1,34.01,10.32,Online
TXN-2024-000455,CUST-0174,28-May-2024,Body Care,M,22,Victoria-BRITISH COLUMBIA,1,17.24,5.88,Online
TXN-2023-000367,CUST-0318,04/14/2023,Wallflower & Air Freshener,,42,Laval-QUEBEC,1,CAD 18.96,6.97,Store
TXN-2024-000092,CUST-0124 ,31-May-2024,Men's,FEMALE,??,"Markham, Ontari",2,22.26,11.29,Online
TXN-2024-000340,CUST-0142,03/04/2024,Wallflower & Air Freshener,FEMALE,14,Surrey British Columbi,2,$21.65,7.91,Online
TXN-2023-000898,CUST-0028,09/10/2023,Candles,FEMALE,19,Ontario - London,4,$67.97,23.39,Online
TXN-2024-000565,CUST-0274,07/05/2024,Candles,FEMALE,75,Gatineau (Quebe),1,$19.30,4.47,Store
TXN-2023-000346,CUST-0304,06-Aug-2023,Candles,F,18,Windsor  Ontario,1,16.18,$7.39,Store
TXN-2024-000777,CUST-0125,"Nov 03, 2024",Men's,MALE,24,QC - Quebec City,1,49.26,27.94,Store
TXN-2024-000242,CUST-0310,2024.01.02,Men's,,71,"Mississauga, Ontari",3,$71.50,24.87,Online
TXN-2023-000014,CUST-0299, 10/10/2023  ,Wallflower & Air Freshener,N/A,58,Longueuil  qc,1,17.49, 8.03 CAD ,Online
TXN-2024-000316,CUST-0087,08/04/2024,Wallflower & Air Freshener,Female,35,Markham  Ontario,2,47.74,25.34,Online
TXN-2023-000601,CUST-0210,2023-02-06,Hand Soap & Sanitizer,Male,24,Sherbrooke (QUEBEC),1,$19.50,6.11,Online
TXN-2024-000388,CUST-0176,"Jan 22, 2024",Body Care,Female,20,Vancouver BRITISH COLUMBIA,1,17.7,6.45,Store
TXN-2023-000274,CUST-0242,02-Mar-2023,Hand Soap & Sanitizer,Male,44,Gatineau-QC,-1,-4.25,-2.22,Store
TXN-2023-000167,CUST-0211,22-Jan-2023,Body Care,FEMALE,16,"Sherbrooke, Quebe",2,46.25,15.69,Online
TXN-2023-000841,CUST-0317,2023.04.24,Body Care,Male,33,Longueuil / QUEBEC,1,7.63,4.14,Online
TXN-2024-000558,cust-0108,9/9/2024,Body Care,MALE ,50, Kelowna British Columbi,1,14.9,7.77,Store
TXN-2024-000647,CUST-0091,01-Dec-2024,Men's,U,49,Surrey (BritishColumbia),1,26.3, 7.94 CAD ,Online
TXN-2023-000819,CUST-0255,08-Jan-2023,Body Care,,33,"Regina,SK",5,"28,61",13.08,Store
TXN-2024-000485,CUST-0193,"Jul 03, 2024",Wallflower & Air Freshener,female,53,Red Deer  ab,3,$75.98,"34,75",Online
TXN-2024-000284,CUST-0155,08/18/2024,Hand Soap & Sanitizer,female,64,Red Deer / Alberta,4,40.17,18.65,Store
TXN-2023-000505,CUST-0184,19/07/2023,Wallflower & Air Freshener,MALE,38,Laval / QC,1,24.45,CAD 9.70,Store
TXN-2023-000832,CUST-0255,2023-10-04,Body Care,Male,49,SASKATCHEWAN - Saskatoon,1,"30,66",18.0,Store
TXN-2024-000244,CUST-0255,22-Apr-2024,Body Care,Prefer not to say,71,Windsor / ONTARIO,1,7.84, 2.49 CAD ,Online
TXN-2024-000567,CUST-0306,2024.07.01,Men's,M,46, Toronto / Ontario ,4,120.7,56.19,Online
TXN-2023-000876,CUST-0083,2023-11-19,Candles,M,34,Mississauga-Ontario,4,"238,61",N/A,Store
TXN-2023-000563,CUST-0184,5/8/2023,Body Care,male,32,Winnipeg (Manitob),5,62.71,34.31,Store
TXN-2023-000687,CUST-0230,2023-05-11,Wallflower & Air Freshener,F,19,"Burnaby, British Columbia",1,4.71,1.71,Online
TXN-2024-000190,CUST-0030,12/21/2024,Body Care,M,54,Markham Ontario,1,22.47,6.96,Online
TXN-2023-000783,CUST-0292,"Apr 14, 2023",Hand Soap & Sanitizer,male,67,"London, ON",2,40.36,16.34,Online
TXN-2023-000700,CUST-0137,05/01/2023,Body Care,M,19,"Quebec City,QC",1,$13.85,4.78,Online
TXN-2024-000476,CUST-0192,2024.08.26,Men's,Male,75,Markham (ON),2,CAD 20.73,CAD 9.13,Store
TXN-2024-000682,CUST-0270 ,2024.04.01,Candles,Female,19,"Quebec City,Quebec",1,31.02,14.16,Store
TXN-2024-000511,CUST-0055,04/04/2024,Body Care,Female,25,Burnaby (British Columbi),1,$23.27,7.38,Online
TXN-2024-000059,CUST-0284,12/05/2024,Hand Soap & Sanitizer,MALE,55,"Sherbrooke,Quebec",2,32.11,11.36,Store
TXN-2024-000475,CUST-0214,10/03/2024,Hand Soap & Sanitizer,MALE,63,"London,on",1,8.45,$4.86,Store
TXN-2023-000561,CUST-0295 ,12/27/2023,Body Care,FEMALE,29,Vaughan  ONTARIO,1,17.42,5.31,Store
TXN-2023-000857,CUST-0232,26/05/2023,Body Care,F,66,"Markham, Ontario",2,57.95,22.15,Online
TXN-2023-000748,CUST-0313 ,09-Jan-2023,Candles,female,51,"Markham, on",1,44.99,12.33,Store
TXN-2024-000253,CUST-0147,2024-03-14,Wallflower & Air Freshener,MALE,72,Windsor (on),2,$27.98,11.86,Store
TXN-2024-000022,CUST-0065,29-Aug-2024,Men's,MALE,23,Ottawa-Ontario,1,CAD 20.76,6.04,Store
TXN-2024-000314,CUST-0284,03/22/2024,Hand Soap & Sanitizer,Male,37, qc - Montreal ,1,7.85,$3.21,Online
TXN-2024-000460,CUST-0042,2024-11-30,Hand Soap & Sanitizer,Prefer not to say,34,"Quebec City,Quebe",2,55.0,CAD 25.51,Online
TXN-2023-000161,CUST-0076,12/09/2023,Men's,female,68,BritishColumbia - Burnaby,1,15.2,7.47,Store
TXN-2023-000277,CUST-0254,29-Jun-2023,Wallflower & Air Freshener,male,53,"Vancouver, BC",1,$7.30,3.34,Store
TXN-2023-000028,CUST-0049,01-Aug-2023,Candles,U,24," Corner Brook,Newfoundland and Labrador ",1,31.53,14.81,Store
TXN-2024-000192,CUST-0244,2024-05-19,Men's,MALE,16,ON - London,4,CAD 121.27,$40.08,Store
TXN-2023-000386,CUST-0157,"Oct 04, 2023",Wallflower & Air Freshener,M,43,Montreal Quebec,1,20.72,9.44,Store
TXN-2023-000806,Cust-0243,26/10/2023,Wallflower & Air Freshener,MALE,47,Lethbridge (AB),2,41.34,21.58,Online
TXN-2023-000414,CUST-0078,"Jan 25, 2023",Candles,F,37,on - Vaughan,1,"39,38",$10.77,Store
TXN-2023-000492,CUST-0154,15-Feb-2023,Men's,N/A,18 yrs,London  ON,1,22.58,$9.60,Store
TXN-2023-000344,CUST-0091,11/1/2023,Hand Soap & Sanitizer,female,55,Gatineau  Quebec,1,4.67,CAD 1.13,Online
TXN-2023-000770,CUST-0219,15/07/2023,Body Care,MALE,28,Alberta - Calgary,2, 23.42 CAD ,12.02,Online
TXN-2023-000309,CUST-0171,2023-05-15,Candles,Female,43,Markham on,1,24.43,7.9,Online
TXN-2023-000662,CUST-0243,24-Dec-2023,Candles,male,55,Vaughan-Ontario,2,73.16,—,Online
TXN-2024-000131,CUST-0228,28-Feb-2024,Body Care,male,74," Sherbrooke, QC ",1,12.87,CAD 8.45,Store
TXN-2024-000664,CUST-0027,2024-04-20,Hand Soap & Sanitizer,Female,33,"Quebec City,Quebec",2,"30,24",CAD 11.57,Store
TXN-2023-000872,CUST-0012,2023.07.05,Body Care,male,62,QUEBEC - Quebec City,1,CAD 14.65,8.97,Store
TXN-2024-000100,CUST-0095,01/21/2024,Hand Soap & Sanitizer,FEMALE,44,Markham ON,1,14.3,7.14,Store
TXN-2023-000373,CUST-0225,06/12/2023,Body Care,Female,33,Ontari - London,-1,-5.42,-0.77,Store
TXN-2024-000088,CUST-0045,"Apr 03, 2024",Candles,Male,57,London  Ontari,3,$134.50,CAD 44.45,Online
TXN-2024-000459,CUST-0151,21/05/2024,Body Care,M,18,Kitchener / ON,1,"5,60",3.07,Online
TXN-2024-000331,CUST-0315,05/29/2024,Men's,,56,Burnaby (British Columbia),1,12.19,$4.91,Online
TXN-2024-000215,CUST-0035,12/26/2024,Hand Soap & Sanitizer,FEMALE,50, Longueuil  Quebe ,2,24.06,$10.32,Store
TXN-2024-000467,CUST-0022,2024-08-05,Candles,FEMALE,66,Edmonton-ab,2,$20.03,9.28,Online
TXN-2023-000122,CUST-0213,2023.07.15,Hand Soap & Sanitizer,male,56,"Vancouver, British Columbi",3,CAD 13.05,"6,26",Online
TXN-2023-000615,CUST-0209,2023.01.17,Candles,M,15,Laval (Quebec),3,55.52, 16.88 CAD ,Store
TXN-2024-000021,CUST-0030,2024.05.30,Candles,M,13,Burnaby  BC,4,178.56,91.53,Store
TXN-2023-000701,CUST-0179,02/17/2023,Hand Soap & Sanitizer,male,69,"Lethbridge, Alberta",2,$19.51,8.89,Store
TXN-2024-000072,CUST-0033 ,6/4/2024,Candles,FEMALE,43,Mississauga  Ontario,1,$17.34, 8.26 CAD ,Online
TXN-2024-000107,CUST-0279,24-Jun-2024,Body Care,Female,42,Richmond-British Columbia,1,$37.62,15.65,Store
TXN-2023-000271,CUST-0041,"Sep 05, 2023",Hand Soap & Sanitizer,female,, Toronto / ONTARIO ,2,"14,26",6.34,Online
TXN-2023-000861,Cust-0171,2023-02-30,Wallflower & Air Freshener,male,66,Calgary (ALBERTA),2,$43.15,22.22,Store
TXN-2023-000436,CUST-0113,09/23/2023,Men's,F,15,Brandon  Manitob,1,25.56,$11.14,Store
TXN-2023-000103,CUST-0153,03/28/2023,Wallflower & Air Freshener,F,42, Richmond BritishColumbia ,1,6.21,3.42,Online
